"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-21 23:19:18",1763767158450,"lofi-studio-ma.vercel.app/api/google/tasks/lists","GET","",401,"rsc5q-1763767158389-6fae48829eb9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/tasks/lists","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",13,"iad1",124,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBE1NJ6ET5HMCR225GJ723","Z9bvqC2WzinX",1
"2025-11-21 23:19:18",1763767158449,"lofi-studio-ma.vercel.app/api/google/calendar/list","GET","",401,"nmrp7-1763767158384-31703c49275c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/calendar/list","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",14,"iad1",121,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBE1NHJX65YE92T2AAKJKJ","mAvOxrsFwVoE",1
"2025-11-21 23:19:12",1763767152061,"lofi-studio-ma.vercel.app/api/google/tasks/lists","GET","",401,"n8mhf-1763767151990-890fb3049ae4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/tasks/lists","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",31,"iad1",121,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDVDXMQR97A4J619TTJPA","mAvOxrsFwVoE",1
"2025-11-21 23:19:12",1763767152057,"lofi-studio-ma.vercel.app/api/google/calendar/list","GET","",401,"n5v6q-1763767151990-e4c9fe3a8a13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/calendar/list","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",51,"iad1",124,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDVDSSF1HHPVRMMM4R28C","Z9bvqC2WzinX",1
"2025-11-21 23:18:59",1763767139736,"lofi-studio-ma.vercel.app/api/google/tasks/lists","GET","",-1,"d7hwn-1763767137462-79ce29fc76da","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/tasks/lists","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",-1,"iad1",-1,-1,"[33m[auth][warn][debug-enabled][0m Read more: https://warnings.authjs.dev","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCTG5QPY3Q188VK18T5","",-1
"2025-11-21 23:18:59",1763767139726,"lofi-studio-ma.vercel.app/api/google/tasks/lists","GET","",-1,"d7hwn-1763767137462-79ce29fc76da","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/google/tasks/lists","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",-1,"iad1",-1,-1,"[DB] Schema ensured","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCTG5QPY3Q188VK18T5","",-1
"2025-11-21 23:18:59",1763767139334,"lofi-studio-ma.vercel.app/api/google/calendar/list","GET","",-1,"n8mhf-1763767137462-11e187a2ac2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/calendar/list","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",-1,"iad1",-1,-1,"[33m[auth][warn][debug-enabled][0m Read more: https://warnings.authjs.dev","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCNPMZE3W6ECES531FY","",-1
"2025-11-21 23:18:59",1763767139323,"lofi-studio-ma.vercel.app/api/google/calendar/list","GET","",-1,"n8mhf-1763767137462-11e187a2ac2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/google/calendar/list","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",-1,"iad1",-1,-1,"[DB] Schema ensured","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCNPMZE3W6ECES531FY","",-1
"2025-11-21 23:18:57",1763767137690,"lofi-studio-ma.vercel.app/api/google/tasks/lists","GET","",401,"d7hwn-1763767137462-79ce29fc76da","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/tasks/lists","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1922,"iad1",124,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCTG5QPY3Q188VK18T5","Z9bvqC2WzinX",1
"2025-11-21 23:18:57",1763767137685,"lofi-studio-ma.vercel.app/api/google/calendar/list","GET","",401,"n8mhf-1763767137462-11e187a2ac2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","warning","production","main","","lambda","/api/google/calendar/list","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1672,"iad1",121,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBDDCNPMZE3W6ECES531FY","mAvOxrsFwVoE",1
"2025-11-21 23:18:33",1763767113938,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=meadow+night+crickets+distant+ambience+loop&min=60",200,"skr6s-1763767113877-dfbd1ab221ad","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4620,"iad1",93,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566M3C5ZM1G","g4YfKhDUQq42",7
"2025-11-21 23:18:33",1763767113928,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=river+bank+gentle+water+lapping+loop&min=60",200,"9bcgj-1763767113864-fa63d8580812","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4717,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113925,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=mountain+wind+gusts+open+landscape+loop&min=60",200,"x5nzg-1763767113864-57f14756778c","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4601,"iad1",105,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCP650Z94KV7FV6KYBV0H","oNp5a2eQKfGf",1
"2025-11-21 23:18:33",1763767113916,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=beach+waves+gentle+steady+relaxing+loop&min=60",200,"d7hwn-1763767113847-b40ad29bfe89","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1485,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113915,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=seaside+wind+with+waves+ambience+loop&min=60",200,"krmjj-1763767113851-b96d326779d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4756,"iad1",93,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566M3C5ZM1G","g4YfKhDUQq42",7
"2025-11-21 23:18:33",1763767113914,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=thunderstorm+distant+rumble+rain+at+night+loop&min=60",200,"b8qvh-1763767113851-9c56fd3c943f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4871,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113895,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=city+park+ambience+birds+children+distant+loop&min=60",200,"g6qq6-1763767113832-d0dcd34f42f2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4663,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113892,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=harbor+seagulls+distant+waves+boats+loop&min=60",200,"n2ngr-1763767113832-72662f34a2d3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4663,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113885,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=train+interior+rumble+carriage+ambience+loop&min=60",200,"lcvtx-1763767113819-1613f3bd1636","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1242,"iad1",93,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566M3C5ZM1G","g4YfKhDUQq42",7
"2025-11-21 23:18:33",1763767113881,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=subway+metro+station+ambience+platform+loop&min=60",200,"rsc5q-1763767113819-725b9e07280f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4673,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113873,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=rainy+city+street+footsteps+cars+splashes+loop&min=60",200,"nmrp7-1763767113813-8184c79b422f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1540,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113862,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=city+at+night+ambience+distant+traffic+hum+loop&min=60",200,"thjjl-1763767113800-245b32c9529f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1254,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113856,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=office+ambience+typing+murmur+air+conditioning+loop&min=60",200,"s7hrk-1763767113793-eb4118ab3095","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4987,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113848,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=library+ambience+quiet+pages+turning+loop&min=60",200,"zhp27-1763767113787-04b6a1d4c66a","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4821,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113841,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=coffee+shop+ambience+calm+chatter+cups+barista+loop&min=60",200,"g6qq6-1763767113776-44908f11bab9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4805,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113764,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=rain+hitting+tent+canvas+gentle+loop&min=60",200,"64blf-1763767113704-7be46abb0da8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4876,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113761,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=campfire+crackling+forest+night+distant+voices+loop&min=60",200,"vzdvw-1763767113677-f6d13359ff62","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1275,"iad1",85,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KZMPQ7NP","Tv7z8CVTOp43",8
"2025-11-21 23:18:33",1763767113751,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=fireplace+crackling+warm+room+ambience+loop&min=60",200,"x4drr-1763767113689-50d34abde30b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1626,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113717,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=leaves+rustling+forest+wind+ambience+loop&min=60",200,"s9gww-1763767113651-544f978a62f3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1686,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113693,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=rain+in+forest+canopy+leaves+gentle+drizzle+loop&min=60",200,"hwjnm-1763767113632-ecb2c8a37f58","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1708,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113676,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=forest+night+crickets+owls+distant+ambience+loop&min=60",200,"bs2lj-1763767113607-eab143cf3afd","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1829,"iad1",104,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNYCSJACPYQRCYVFFCPE","KteOR2dcbYmS",1
"2025-11-21 23:18:33",1763767113675,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=meadow+birds+chirping+morning+dawn+chorus+loop&min=60",200,"n5v6q-1763767113613-48266496262b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",4877,"iad1",91,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566KX2R7A72","1nJAOhuO7hyK",16
"2025-11-21 23:18:33",1763767113673,"lofi-studio-ma.vercel.app/api/freesound/search","GET","q=creek+small+stream+water+trickle+loop&min=60",200,"d7hwn-1763767113596-f15460ec9104","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/freesound/search","lofi-studio-ma.vercel.app","lofi-studio-ma.vercel.app","dpl_2EvASRSaTNPMFVCAd7zKifTTWhrH",1472,"iad1",93,2048,"","prj_JqDTiA2a80bX5jB8tc2EJZtzo7qo","","","01KAMBCNQSJKSGG566M3C5ZM1G","g4YfKhDUQq42",7
